month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202212,Wyoming,WY,425000,-0.0081,0.3078,1762,-0.0712,0.4001,85,0.2057,0.2879,436,-0.2733,-0.2483,4,-0.6,-0.8889,184,-0.5377,0.1358,325,-0.1905,-0.5464,182,0.0065,0.2013,2322,-0.0123,0.0924,912487,-0.0052,0.0787,2077,-0.0922,0.0562,0.1844,-0.0272,-0.3849,0
202212,Connecticut,CT,450000,-0.0405,0.0832,4477,-0.1386,-0.0476,70,0.3725,0.0853,1912,-0.3057,-0.2702,68,0.3077,-0.6304,760,-0.4947,0.027,4620,-0.1757,-0.3793,229,-0.0035,-0.0024,2023,-0.0208,0.128,1039435,-0.017,0.0642,9082,-0.1576,-0.2511,1.0319,-0.0464,-0.5514,0
202212,North Dakota,ND,299900,0.0038,0.1761,1924,-0.0721,0.1877,82,0.2615,-0.0296,304,-0.495,-0.3821,4,-0.6,-0.9545,136,-0.7269,-0.1807,606,-0.1501,-0.1979,142,0.0104,0.1326,2117,-0.0011,0.0071,341443,-0.003,0.1453,2523,-0.0934,0.0634,0.315,-0.0289,-0.1514,0
202212,Virginia,VA,405000,-0.0416,0.1078,12925,-0.1178,0.2466,58,0.2609,0.1373,6084,-0.2689,-0.215,256,-0.0657,-0.6649,3052,-0.416,0.6097,7852,-0.1395,-0.4012,204,-0.0185,0.0606,1996,-0.003,0.0697,597271,-0.0095,0.09,20706,-0.1265,-0.1147,0.6075,-0.0153,-0.6573,0
202212,Massachusetts,MA,664900,-0.0069,0.0991,6879,-0.2215,0.2353,60,0.3483,0.0714,2764,-0.445,-0.2715,44,-0.2667,-0.6563,1260,-0.6035,0.3347,1668,-0.1958,-0.3105,369,-0.0113,0.0243,1806,0.0033,0.0649,1183062,0.0204,0.0483,8522,-0.2164,0.0645,0.2425,0.0078,-0.1919,0
202212,Rhode Island,RI,467000,-0.0167,0.1175,1227,-0.122,0.1382,47,0.2368,-0.0784,644,-0.3748,-0.2146,12,0,0,228,-0.5022,0.2258,1270,-0.1319,-0.3918,300,-0.0028,0.0635,1600,-0.0078,0.0551,787798,-0.0147,0.0624,2488,-0.1267,-0.212,1.035,-0.0118,-0.9019,0
202212,South Dakota,SD,358750,-0.0019,0.2701,1948,-0.0824,0.2939,61,0.1845,0.1193,452,-0.3598,-0.1986,8,-0.3333,-0.6364,144,-0.6382,0.2,334,-0.2511,-0.463,186,0.005,0.1315,1843,-0.0115,0.0687,451618,-0.0123,0.198,2277,-0.1123,0.071,0.1715,-0.0386,-0.2417,0
202212,Nebraska,NE,339900,0.0336,0.3194,3378,-0.0853,0.5148,66,0.3469,0.1282,1340,-0.3014,-0.1562,64,-0.2727,-0.2727,520,-0.4694,0.5951,2135,-0.1477,-0.3802,165,0.0225,0.1776,2123,-0.0014,0.118,381417,0.0116,0.1134,5509,-0.1124,-0.0278,0.632,-0.0463,-0.9126,0
202212,New Jersey,NJ,469000,-0.0209,0.1169,14631,-0.1274,0.0371,64,0.2308,0.1034,5428,-0.3181,-0.2449,132,-0.3654,-0.6292,2036,-0.469,0.2295,9438,-0.1526,-0.2852,254,-0.017,0.0227,1700,-0.0079,0.051,744151,0.0026,0.1204,23885,-0.1376,-0.1193,0.6451,-0.0192,-0.2908,0
202212,Indiana,IN,264495,-0.0068,0.15,11154,-0.0743,0.548,59,0.2292,0.2421,5096,-0.2861,-0.1546,72,-0.2941,-0.55,3248,-0.4229,0.4995,4013,-0.1992,-0.3514,138,-0.0011,0.1071,1900,-0.0074,0.0405,341388,-0.0109,0.0934,15139,-0.1118,0.1321,0.3598,-0.0561,-0.4989,0
202212,Arkansas,AR,279900,-0.0002,0.2172,7604,-0.0403,0.5619,69,0.2212,0.1311,2324,-0.3038,-0.2503,104,-0.2,0,1388,-0.388,0.7979,3375,-0.0753,-0.3067,143,-0.0004,0.1954,1895,-0.0024,0.0124,371962,-0.0087,0.0835,10902,-0.0511,0.132,0.4438,-0.0168,-0.5561,0
202212,Colorado,CO,575000,-0.0081,0.0465,14241,-0.1552,0.665,73,0.2479,0.2586,4092,-0.3652,-0.2891,216,0.102,-0.5862,3712,-0.5012,1.8379,6093,-0.1244,-0.287,268,-0.0074,0.0516,2146,-0.0214,-0.0002,1079561,0.0349,-0.0761,20248,-0.1458,0.1979,0.4278,0.015,-0.5713,0
202212,Iowa,IA,279500,0.0036,0.2793,6990,-0.0707,0.1729,73,0.2373,0.187,2152,-0.2898,-0.2146,152,-0.2762,-0.6498,1732,-0.3957,0.0731,3299,-0.1624,-0.3881,168,0.0124,0.1749,1600,-0.0031,0.0545,337609,0.0307,0.2359,10196,-0.1054,-0.0911,0.472,-0.0516,-0.4326,0
202212,Idaho,ID,510000,-0.0331,-0.0634,6947,-0.1214,1.205,81,0.1329,0.4336,1612,-0.2955,-0.2036,68,-0.3585,-0.5342,2088,-0.3397,1.4565,2356,-0.099,-0.4558,258,-0.0104,-0.0492,2109,-0.0057,0,763167,-0.0082,-0.0671,9291,-0.1161,0.2439,0.3391,0.0084,-1.0349,1
202212,Florida,FL,449999,-0.0109,0.091,90518,0.0068,0.9865,68,0.088,0.1724,32704,-0.1224,-0.0991,1836,0.1333,-0.4372,28032,-0.2146,2.1398,42255,-0.057,-0.3479,265,-0.0007,0.0596,1706,-0.009,0.0453,908154,0.014,-0.0046,132466,-0.0157,0.203,0.4668,-0.0316,-0.9553,0
202212,Arizona,AZ,453376,-0.0197,0.0075,21835,-0.1209,1.3509,71,0.2137,0.7531,7320,-0.1478,-0.2435,396,-0.0341,-0.5123,8392,-0.4185,1.8799,8025,-0.0596,-0.4608,257,-0.0085,0.0544,1862,-0.0083,-0.0339,670521,-0.0023,-0.0386,29841,-0.1056,0.2332,0.3675,0.024,-1.2349,1
202212,Vermont,VT,409500,-0.042,0.1175,1050,-0.1587,0.0989,93,0.3214,0.0571,296,-0.3565,-0.2952,0,-1,-1,116,-0.5504,0.16,382,-0.2731,-0.4407,218,-0.0251,0.1647,2036,0.0104,0.0032,700899,-0.0102,0.1751,1432,-0.1926,-0.1255,0.3638,-0.0573,-0.351,0
202212,West Virginia,WV,217250,-0.0213,0.2414,3161,-0.0493,0.0997,78,0.1908,0.0909,988,-0.2638,-0.1848,36,0.6364,-0.4375,600,-0.2593,0.4151,1645,-0.1547,-0.312,118,-0.009,0.1379,1744,-0.0071,0.0179,288316,0.0027,0.0951,4796,-0.09,-0.0873,0.5204,-0.0649,-0.3114,0
202212,New Mexico,NM,362000,-0.0151,0.2067,4182,-0.0568,0.2389,77,0.1579,0.0621,1464,-0.1991,-0.1701,92,0.7037,-0.2203,800,-0.3958,0.476,1525,-0.1365,-0.4693,183,-0.0081,0.1649,1975,-0.003,0.0183,538651,0.0017,0.1119,5690,-0.0828,-0.0873,0.3647,-0.0336,-0.4866,0
202212,Tennessee,TN,410000,-0.0237,0.1782,18986,-0.0633,1.2109,60,0.2632,0.3636,6636,-0.2982,-0.147,176,-0.2727,-0.5749,5420,-0.3848,1.4392,7554,-0.1292,-0.3593,212,-0.0078,0.165,2062,-0.0053,0.0425,586983,-0.0191,0.1099,26461,-0.0837,0.3008,0.3979,-0.0301,-0.9751,0
202212,Texas,TX,370000,-0.0146,0.0714,78350,-0.0585,0.8669,66,0.1786,0.2571,26692,-0.2038,-0.0964,1656,-0.156,-0.5475,21608,-0.3795,1.3375,28730,-0.0948,-0.3799,183,-0.0106,0.0839,2037,-0.0063,0.0007,510850,-0.02,0.0371,106888,-0.0686,0.2136,0.3667,-0.0147,-0.7373,0
202212,Pennsylvania,PA,269900,-0.0243,0.0796,20151,-0.09,0.1899,71,0.2241,0.136,7104,-0.3393,-0.2297,564,-0.1048,-0.3896,4620,-0.4289,0.1453,11616,-0.1802,-0.3762,165,-0.0158,0.0555,1679,-0.0089,0.0285,399899,-0.0138,0.0509,31699,-0.1264,-0.107,0.5764,-0.0634,-0.5232,0
202212,Michigan,MI,245000,-0.0295,0.1139,18704,-0.1098,0.3124,63,0.26,0.1351,7112,-0.3079,-0.1631,244,0.4023,-0.2026,4684,-0.3847,0.4203,6665,-0.1563,-0.3243,154,-0.0271,0.0501,1555,-0.0177,0.0244,355539,-0.021,0.0163,25312,-0.1223,0.0531,0.3563,-0.0196,-0.3357,0
202212,Montana,MT,599825,-0.0126,0.0733,3317,-0.0764,0.7925,95,0.1585,0.0556,664,-0.3252,-0.2038,12,0,-0.6,484,-0.3842,1.5474,1166,-0.2127,-0.476,298,-0.0047,0.1044,2115,-0.0112,-0.0289,1112747,0.0041,-0.031,4475,-0.1167,0.1014,0.3515,-0.0608,-0.8509,0
202212,Alaska,AK,399900,0.0023,0.1427,1167,-0.1432,0.1352,92,0.2517,0.1018,316,-0.3009,-0.2785,8,0,-0.6364,172,-0.4756,0.2286,57,-0.1618,-0.2549,223,0.0038,0.1042,1872,0.0062,0.0697,473748,0.0125,0.098,1223,-0.1439,0.1108,0.0488,-0.0011,-0.0256,0
202211,Kentucky,KY,284900,-0.009,0.1901,8136,0.0354,0.2413,54,0.08,0.0588,4084,-0.1229,-0.3994,74,-0.1957,-0.5542,2904,-0.1004,0.418,4991,-0.1341,-0.3761,150,0.0012,0.1236,1876,-0.0128,0.0535,368602,0.0217,0.0253,13164,-0.0317,-0.095,0.6135,-0.1201,-0.6071,0
202211,Iowa,IA,278500,-0.005,0.2953,7522,0.0252,0.1559,59,0.0926,0.0727,3030,-0.2018,-0.1238,210,-0.3,-0.58,2866,-0.0609,0.3519,3939,-0.1785,-0.3669,166,-0.0071,0.1836,1605,0.0031,0.0528,327543,-0.008,0.2007,11398,-0.045,-0.093,0.5236,-0.1298,-0.4324,0
202211,Kansas,KS,279000,-0.0036,0.3133,5270,0.0349,0.3332,56,0.037,0.037,2660,-0.2339,-0.1267,196,0.0208,0.1395,1672,-0.0607,0.5036,3738,-0.0927,-0.3293,140,-0.0006,0.2303,2009,-0.0033,0.0968,386008,0.0103,0.2612,8997,-0.0155,-0.054,0.7094,-0.0997,-0.7008,0
202211,Mississippi,MS,274750,-0.0152,0.1946,5784,0.0382,0.4602,71,0.0846,0.7625,2316,-0.0721,-0.0334,76,-0.1739,-0.1739,1746,-0.03,1.1036,3028,-0.0848,-0.2903,131,-0.0028,0.1687,2039,-0.0044,0.0195,333091,-0.0132,0.0304,8818,-0.0048,0.0748,0.5234,-0.0704,-0.5536,1
202211,Wyoming,WY,428450,-0.0036,0.3497,1897,-0.0166,0.3487,71,0.1557,0.1463,600,-0.1758,-0.0881,10,-0.375,-0.5833,398,-0.1976,0.8091,402,-0.2779,-0.5139,181,-0.0126,0.2125,2351,0.0099,0.1179,917251,-0.0785,0.1268,2288,-0.0741,0.0255,0.2116,-0.0766,-0.3756,0
202211,Colorado,CO,579700,-0.0322,0.0226,16857,-0.0594,0.8828,59,0.1471,0.2717,6446,-0.2427,-0.1983,196,-0.1552,-0.5625,7442,-0.2698,1.8756,6959,-0.141,-0.411,270,-0.0113,0.0348,2193,-0.0113,0.0301,1043157,-0.0308,-0.1093,23705,-0.0886,0.151,0.4128,-0.0392,-0.9068,0
202211,New Mexico,NM,367538,-0.0198,0.2253,4434,0.024,0.1964,67,0.0231,-0.089,1828,-0.1212,-0.1434,54,-0.325,-0.6667,1324,-0.003,0.9133,1766,-0.161,-0.4885,185,-0.0091,0.181,1981,-0.0045,0.0202,537755,-0.0137,0.1091,6204,-0.0329,-0.1317,0.3983,-0.0879,-0.5333,0
202211,West Virginia,WV,221975,0.009,0.2401,3325,0.0045,0.078,66,0.0397,0.0155,1342,-0.1654,-0.1463,22,-0.3889,-0.6333,810,-0.2358,0.1345,1946,-0.0838,-0.2611,119,-0.0017,0.1553,1757,-0.0045,0.0217,287547,-0.0009,0.0892,5271,-0.031,-0.0761,0.5853,-0.0564,-0.2685,0
202211,Massachusetts,MA,669500,-0.0037,0.116,8836,-0.0503,0.1703,45,0.2361,0.0471,4980,-0.2455,-0.2047,60,-0.1176,-0.3878,3178,-0.1512,0.5578,2074,-0.1212,-0.3436,374,0.0064,0.0437,1800,-0.0022,0.0695,1159430,-0.0026,0.084,10876,-0.0676,0.0155,0.2347,-0.0189,-0.1838,0
202211,Pennsylvania,PA,276625,-0.0121,0.0644,22143,-0.015,0.1436,58,0.0741,0.0642,10752,-0.1807,-0.1713,630,0.1581,-0.3787,8090,-0.1353,0.2948,14169,-0.1014,-0.3495,168,-0.0062,0.0608,1694,-0.0082,0.0177,405497,-0.0022,0.0536,36284,-0.0511,-0.1182,0.6399,-0.0615,-0.4851,0
202211,Vermont,VT,427450,-0.0025,0.1729,1248,-0.0652,0.101,70,0.12,-0.1083,460,-0.3235,-0.1085,4,-0.6667,-0.7143,258,-0.2037,0.6125,526,-0.2295,-0.4164,224,0.0017,0.1716,2015,0.0017,0.0114,708113,0.0321,0.2177,1774,-0.1229,-0.1276,0.4211,-0.0898,-0.3734,0
202211,New Hampshire,NH,499950,-0.0001,0.1696,2169,-0.0398,0.3767,49,0.1023,0.0211,1224,-0.2093,-0.1926,10,-0.5,-0.8438,622,-0.1901,1.3037,1092,-0.124,-0.3244,258,0.009,0.1055,1971,-0.0003,0.0587,682957,-0.0066,0.1368,3257,-0.0706,0.021,0.5032,-0.0483,-0.5222,0
202211,California,CA,699900,-0.0211,0.0007,56209,-0.041,0.6655,53,0.0816,0.2619,24320,-0.2023,-0.2535,956,-0.1614,-0.58,20788,-0.2226,1.5028,23264,-0.1051,-0.4637,423,-0.0125,0.0088,1749,-0.0011,0,1291911,0.0052,-0.1016,79358,-0.0625,0.031,0.4139,-0.0296,-0.8716,0
202211,Wisconsin,WI,349900,0,0.2194,8058,-0.048,0.0144,53,0.0714,-0.0625,4214,-0.2744,-0.1776,66,-0.431,-0.1951,2622,-0.2121,0.1612,5606,-0.1439,-0.3449,186,0,0.1477,1797,-0.0064,0.0583,436808,-0.0074,0.1572,13644,-0.0908,-0.1667,0.6957,-0.0779,-0.3816,0
202211,Michigan,MI,252450,-0.047,0.0981,21012,-0.0228,0.2688,50,0.087,0.0989,10276,-0.2037,-0.1388,174,-0.3696,-0.4387,7612,-0.1424,0.5073,7900,-0.1546,-0.333,158,-0.0181,0.0604,1583,-0.0143,0.0239,363172,-0.0322,0.03,28838,-0.0623,0.0192,0.376,-0.0586,-0.3392,0
202211,Idaho,ID,527450,-0.0322,-0.0038,7907,-0.0846,1.033,72,0.1,0.3491,2288,-0.2322,-0.1625,106,-0.0536,0,3162,-0.3998,1.2268,2615,-0.182,-0.4691,261,-0.0318,-0.0316,2121,-0.0007,0.0086,769454,-0.0255,-0.0401,10511,-0.1121,0.1923,0.3307,-0.0394,-0.9358,0
202211,Washington,WA,606141,-0.0302,0.0728,14207,-0.0677,1.048,51,0.1591,0.2593,5924,-0.2842,-0.2027,140,-0.186,-0.8138,5852,-0.2659,1.6242,7073,-0.1726,-0.4595,315,-0.0214,0.0663,1986,-0.0059,0.022,829863,-0.0183,0.0685,21254,-0.1056,0.062,0.4978,-0.0631,-1.3884,1
202211,Arkansas,AR,279950,-0.0002,0.2155,7924,0.0626,0.5115,57,0.0273,0.0463,3338,-0.1485,-0.0419,130,0.9118,0.25,2268,-0.0018,1.0396,3650,-0.1289,-0.3306,143,0.0002,0.1924,1900,-0.0065,0.0125,375220,-0.0096,0.0951,11489,-0.0037,0.0874,0.4607,-0.1012,-0.5796,0
202211,Louisiana,LA,280000,-0.0122,0.037,11016,0.0371,0.6058,69,0.0703,-0.0552,3626,-0.1408,-0.1782,100,0,-0.4253,3534,-0.0749,0.8659,4448,-0.1185,-0.4343,148,-0.0046,0.0746,1909,0.0039,0.0003,372438,-0.0057,-0.0059,15446,-0.0127,0.0519,0.4038,-0.0713,-0.7423,0
202211,Maryland,MD,399900,0,0.1108,9992,-0.0174,0.1527,45,0.0714,0.0588,6170,-0.1644,-0.2162,436,0.0583,-0.493,4018,-0.1189,0.2386,7874,-0.0384,-0.3693,213,-0.0081,0.039,1861,-0.0012,0.0651,531825,-0.0099,0.0942,17800,-0.0297,-0.1632,0.788,-0.0173,-0.6522,0
202211,Georgia,GA,385000,-0.0126,0.0815,30267,0.011,0.5754,53,0.0816,0.0816,14004,-0.1708,-0.1767,616,-0.3583,-0.5484,12354,-0.0873,1.5943,14668,-0.1128,-0.4347,178,-0.0076,0.0823,2173,-0.0055,0.0269,514649,-0.0091,0.0226,44572,-0.0387,0.0108,0.4846,-0.0676,-0.866,0
202211,South Carolina,SC,350000,-0.0129,0.0624,16358,0.0368,0.7134,58,0.1058,0.3068,7846,-0.0735,-0.1004,400,-0.2,-0.6894,7314,-0.0127,2.0551,8894,-0.0848,-0.3731,188,0.002,0.1348,1979,-0.0025,0.0064,525552,-0.002,0.0017,25201,-0.009,0.0643,0.5437,-0.0723,-0.9423,0
202211,New Jersey,NJ,479000,-0.0021,0.1271,16767,-0.0424,-0.0411,52,0.1064,0.0505,7960,-0.1677,-0.2094,208,-0.2778,-0.4057,3834,-0.157,0.3762,11137,-0.1039,-0.2279,259,-0.0069,0.0411,1714,-0.0072,0.0366,742239,0.001,0.1304,27696,-0.0675,-0.1271,0.6642,-0.0456,-0.1607,0
202211,Ohio,OH,224950,-0.0002,0.1689,16713,-0.0161,0.1683,45,0.0854,0.023,10860,-0.1656,-0.15,178,-0.1759,-0.6577,7566,-0.0976,0.3642,13355,-0.1112,-0.3169,130,-0.0052,0.1061,1684,-0.0047,0.0271,309246,-0.0012,0.0881,30021,-0.0587,-0.1132,0.7991,-0.0855,-0.5676,0
202211,Maine,ME,375250,-0.0099,0.1235,3083,-0.0731,0.1368,62,0.1273,-0.008,1278,-0.2188,-0.1377,16,0,-0.6,774,-0.1904,0.6192,699,-0.1849,-0.3636,231,0.0146,0.1553,1669,-0.0181,0.002,570282,0.0022,0.1048,3782,-0.0953,-0.0055,0.2266,-0.0311,-0.1781,0
202211,Rhode Island,RI,474950,0.0107,0.1243,1398,0.0061,0.041,38,0.027,0.1343,1030,-0.0771,-0.1431,12,0.5,-0.1429,458,-0.0043,0.2722,1463,-0.0975,-0.4064,301,0.0024,0.076,1613,0.0078,0.0346,799556,-0.0393,0.064,2849,-0.0516,-0.2518,1.0469,-0.1202,-0.7889,0
202211,Nebraska,NE,328850,0.0118,0.3069,3693,0.0275,0.4155,49,0.0652,0.0208,1918,-0.1859,-0.0653,88,0.1579,1,980,-0.1373,0.6118,2505,-0.138,-0.3602,161,0.0129,0.1714,2126,0.0045,0.1354,377056,-0.0158,0.1247,6207,-0.0432,-0.0472,0.6783,-0.1303,-0.8225,0
202211,Arizona,AZ,462500,-0.016,0.0278,24839,-0.0164,1.3972,59,0.125,0.625,8590,-0.2073,-0.2646,410,-0.033,-0.4605,14432,-0.2151,2.491,8534,-0.0958,-0.466,260,-0.012,0.0641,1878,-0.0003,-0.0335,672044,0.0035,-0.026,33365,-0.033,0.276,0.3436,-0.0302,-1.1988,1
202211,Connecticut,CT,469000,-0.0124,0.1302,5198,-0.0649,-0.0894,51,0.1333,-0.0377,2754,-0.2434,-0.2699,52,0.1818,-0.4091,1504,-0.1826,0.1677,5605,-0.0966,-0.3554,230,-0.001,0.0067,2066,0,0.1383,1057367,0.0047,0.1085,10782,-0.0828,-0.2539,1.0783,-0.0379,-0.445,0
202211,Hawaii,HI,843785,-0.0073,0.1102,3496,0.0527,0.3574,64,0.0159,0.2549,1382,-0.0043,-0.213,28,-0.125,-0.65,858,-0.0381,1.0725,1587,-0.1109,-0.42,666,0.0053,0.023,1267,-0.0035,0.0721,1511885,-0.0101,-0.059,5083,0.001,-0.0422,0.4539,-0.0835,-0.6084,0
202211,District of Columbia,DC,649900,0.0051,0.1072,2120,-0.0368,0.0296,48,0.3333,0.0667,874,-0.236,-0.2373,18,-0.25,-0.1,640,-0.1444,0.1034,752,-0.0396,-0.3749,530,-0.0176,-0.0461,1329,0.0379,0.1998,936677,0.0177,0.0416,2858,-0.0366,-0.1228,0.3547,-0.001,-0.2295,0
202211,South Dakota,SD,359450,0.0128,0.3071,2123,-0.0121,0.1697,52,0.1444,0.1075,706,-0.2737,-0.1348,12,-0.25,-0.6471,398,-0.1422,1.6184,446,-0.1553,-0.3848,185,0.0039,0.1421,1864,-0.0064,0.0785,457248,0.0284,0.2505,2565,-0.0493,0.0112,0.2101,-0.0356,-0.1894,0
202211,Nevada,NV,457000,-0.0193,-0.0022,13398,-0.0541,0.9217,65,0.1404,0.7333,4218,-0.2065,-0.1794,146,-0.131,-0.3178,5518,-0.2781,2.1105,1515,-0.1215,-0.1343,255,-0.0143,0.0523,1840,-0.0022,-0.0427,715259,0.012,-0.0294,14309,-0.0626,0.6398,0.113,-0.0087,-0.1379,1
202211,North Carolina,NC,400000,-0.0244,0.0927,24515,0.0169,0.6853,56,0.0882,0.2472,11692,-0.1269,-0.2507,534,-0.0793,-0.3358,10934,-0.0385,1.8519,19802,-0.1041,-0.0777,205,-0.0157,0.0977,2069,-0.0039,0.0452,551737,-0.0101,0.0423,44265,-0.0395,0.232,0.8077,-0.1091,-0.6683,0
202211,North Dakota,ND,298750,0.0162,0.1495,2074,-0.0031,0.1545,65,0.0656,-0.0972,602,-0.2967,-0.1473,10,-0.6429,-0.6154,498,-0.25,0.5276,713,-0.2191,-0.2258,141,0.0145,0.1216,2119,-0.0006,0.0013,342480,0.0014,0.1421,2783,-0.0636,0.0239,0.3439,-0.0951,-0.1689,0
202211,Delaware,DE,453893,-0.0239,0.1469,2190,0.0125,0.3494,59,-0.025,0.1471,1060,-0.1368,-0.2285,78,-0.1522,-0.6638,720,-0.0526,0.8947,1911,-0.0762,-0.3646,213,-0.0069,0.1168,2091,-0.0106,0.0426,565064,-0.0226,0.1543,4102,-0.0311,-0.116,0.8724,-0.0837,-0.9804,0
202211,Alabama,AL,311083,-0.0124,0.1312,12904,0.0314,0.507,59,0.0833,0.0636,5578,-0.1273,-0.1143,358,0.1623,-0.1435,4230,-0.0482,1.0674,4718,-0.1285,-0.3013,151,-0.0067,0.1217,1993,0.0008,0.0228,407813,-0.0184,0.0671,17597,-0.0107,0.1501,0.3656,-0.0671,-0.4229,0
202211,Oklahoma,OK,285450,0.0016,0.2411,9819,0.0245,0.4667,57,0.0556,0.1176,4214,-0.1552,-0.2889,90,-0.3919,-0.6642,3356,-0.093,0.8644,5060,-0.1206,-0.3639,151,0.0047,0.1878,1891,-0.0013,0.0494,374802,-0.0001,0.0772,14867,-0.0296,0.0177,0.5153,-0.085,-0.6729,0
202211,Florida,FL,454950,-0.0108,0.1104,89907,0.0627,0.8267,63,0.0593,0.25,37264,-0.0363,-0.0875,1620,-0.0858,-0.515,35692,0.0504,1.9498,44808,-0.069,-0.3469,265,-0.0025,0.0773,1722,-0.0061,0.0507,895587,0.0095,0.0071,134583,0.0151,0.1467,0.4984,-0.0705,-0.8956,0
202211,Oregon,OR,540000,-0.0164,0.0396,10415,-0.053,0.6284,60,0.1065,0.067,3820,-0.2671,-0.239,138,0.0781,-0.9362,4064,-0.2424,0.3351,4773,-0.1582,-0.4963,297,-0.0107,0.0377,1864,-0.0003,0.0095,724886,-0.0023,0.0274,15139,-0.0915,-0.0456,0.4583,-0.0573,-1.0232,1
202211,Minnesota,MN,364950,-0.0134,0.1424,10758,-0.0687,0.0916,51,0.1591,0.1209,5046,-0.3107,-0.2361,108,-0.3077,-0.6029,4056,-0.2254,0.5794,6776,-0.1724,-0.2931,190,0.0006,0.0709,1944,-0.0132,0.0664,468426,-0.0106,0.1362,17506,-0.1154,-0.0994,0.6299,-0.079,-0.3428,0
202211,Utah,UT,565000,-0.0174,0.0018,10767,-0.0363,1.6666,65,0.1207,0.831,3476,-0.162,-0.1759,202,-0.2231,-0.5324,4936,-0.2562,2.2819,4704,-0.1032,-0.4642,241,-0.0097,0.0191,2417,-0.0021,-0.0185,875745,0.0112,-0.1167,15457,-0.0566,0.2011,0.4369,-0.0326,-1.7375,1
202211,Alaska,AK,399000,0,0.165,1362,-0.0797,0.1046,74,0.1308,0.1094,452,-0.311,-0.2365,8,-0.6667,-0.3333,328,-0.3333,0.2331,68,-0.2,-0.2766,223,0.0088,0.1288,1861,-0.0061,0.0607,467920,-0.0011,0.1159,1429,-0.0861,0.0793,0.0499,-0.0075,-0.0263,0
202211,Virginia,VA,422590,-0.0138,0.1397,14651,-0.012,0.1558,46,0.0698,0.0337,8322,-0.1577,-0.235,274,-0.1747,-0.6226,5226,-0.133,0.5933,9125,-0.1108,-0.4064,208,-0.0059,0.0735,2002,-0.004,0.0778,603015,-0.0103,0.0942,23705,-0.0524,-0.1544,0.6228,-0.0692,-0.5899,0
202211,Illinois,IL,284750,-0.0344,0.0647,24076,-0.0378,-0.0392,48,0.1047,-0.0104,12424,-0.2145,-0.1865,154,-0.125,-0.5305,7830,-0.1399,0.1391,14592,-0.1162,-0.3659,166,-0.0185,0.016,1673,-0.0112,0.0456,422196,-0.0218,0.0369,38645,-0.0697,-0.1974,0.6061,-0.0538,-0.3123,0
202211,Texas,TX,375500,-0.0157,0.0744,83222,0.0202,0.8014,56,0.0769,0.12,33524,-0.1468,-0.0846,1962,0.0663,-0.4195,34822,-0.1203,1.7628,31739,-0.1132,-0.3662,185,-0.0109,0.0977,2050,-0.0039,-0.0015,521259,-0.012,0.0471,114755,-0.0174,0.1988,0.3814,-0.0574,-0.7025,0
202211,Tennessee,TN,419950,-0.0119,0.2002,20270,0.0291,1.0903,48,0.1047,0.2667,9456,-0.1215,-0.0764,242,-0.0397,-0.4762,8810,-0.0576,1.9743,8675,-0.0986,-0.3365,214,-0.0095,0.1749,2073,-0.0053,0.0401,598436,-0.0164,0.1223,28880,-0.0123,0.2721,0.4279,-0.0606,-0.9203,0
202211,Indiana,IN,266299,-0.0206,0.1583,12049,0.0207,0.484,48,0.1163,0.1707,7138,-0.1383,-0.141,102,-0.25,-0.5278,5628,-0.1038,0.7349,5012,-0.1254,-0.3082,138,-0.0052,0.1196,1914,-0.0084,0.0314,345134,-0.0077,0.1154,17046,-0.0199,0.1077,0.4159,-0.0695,-0.4763,0
202211,Montana,MT,607475,-0.0356,0.1086,3592,-0.0435,0.6802,82,0.0933,-0.0682,984,-0.27,-0.0465,12,-0.4,-0.3333,786,-0.3153,1.2457,1481,-0.1717,-0.4443,299,-0.0035,0.1321,2139,-0.0206,-0.0141,1108254,0.0037,0.0147,5067,-0.0858,0.0585,0.4124,-0.0638,-0.8344,0
202211,Missouri,MO,275650,-0.0152,0.1411,13608,0.007,0.3198,53,0.06,0.0707,6578,-0.1994,-0.1669,98,-0.4432,-0.5917,4928,-0.0806,0.7438,8182,-0.1096,-0.339,152,-0.0009,0.0993,1770,-0.0056,0.0279,364370,-0.0041,0.061,21767,-0.0364,-0.0408,0.6013,-0.0787,-0.5992,0
202211,New York,NY,598444,0.0058,0.0881,38555,-0.0336,0.0181,73,0.0357,0.0069,12078,-0.2506,-0.2092,258,-0.2134,-0.5275,7924,-0.1592,0.3215,18718,-0.0917,-0.2424,342,0.0054,0.0264,1598,-0.0012,0.0224,1391498,0.0394,0.0906,56958,-0.0533,-0.084,0.4855,-0.0311,-0.167,0
