Year,County,0BR,1BR,2BR,3BR,4BR
2018,Dillingham Census,Area,1013,1046,1201,1663
2018,Fairbanks North,Star,Borough,Metro,873,1029
2018,Haines Borough,704,858,985,1247,1516
2018,Hoonah-Angoon Census,Area,535,650,839,1139
2018,Juneau City,and,Borough,910,1072,1426
2018,Kenai Peninsula,Borough,814,819,1082,1403
2018,Ketchikan Gateway,Borough,801,944,1255,1649
2018,Kodiak Island,Borough,898,924,1061,1543
2018,Lake and,Peninsula,Borough,629,752,881
2018,Matanuska-Susitna Borough,Metro,740,835,1111,1616
2018,Nome Census,Area,970,1285,1521,1907
2018,North Slope,Borough,926,1028,1180,1598
2018,Northwest Arctic,Borough,1080,1111,1276,1732
2018,Petersburg Census,Area,692,816,1085,1360
2018,Prince of,Wales-Hyder,Census,Area,790,795
2018,Sitka City,and,Borough,903,1007,1261
2018,Skagway Municipality,965,1090,1351,1965,2079
2018,Southeast Fairbanks,Census,Area,872,1030,1220
2018,Valdez-Cordova Census,Area,835,898,1194,1497
2018,Wrangell City,and,Borough,718,723,962
2018,Yakutat City,and,Borough,799,841,1118
2018,Yukon-Koyukuk Census,Area,613,617,789,1033
2019,Aleutians East,Borough,794,856,1118,1401
2019,Aleutians West,Census,Area,1065,1253,1657
2019,Anchorage Municipality,Metro,931,1005,1313,1898
2019,Bethel Census,Area,1151,1365,1563,1958
2019,Bristol Bay,Borough,879,952,1238,1667
2019,Denali Borough,1061,1150,1494,1872,2274
2019,Dillingham Census,Area,1004,1068,1312,1813
2019,Fairbanks North,Star,Borough,Metro,871,1025
2019,Haines Borough,719,779,1012,1316,1540
2019,Hoonah-Angoon Census,Area,556,756,866,1166
2019,Juneau City,and,Borough,936,1101,1457
2019,Kenai Peninsula,Borough,854,863,1139,1511
2019,Ketchikan Gateway,Borough,854,1005,1330,1785
2019,Kodiak Island,Borough,954,1031,1222,1646
2019,Lake and,Peninsula,Borough,633,720,892
2019,Matanuska-Susitna Borough,Metro,768,815,1078,1559
2019,Nome Census,Area,1027,1340,1599,2003
2019,North Slope,Borough,1012,1160,1328,1664
2019,Northwest Arctic,Borough,1129,1158,1326,1786
2019,Petersburg Census,Area,712,864,1108,1388
2019,Prince of,Wales-Hyder,Census,Area,804,810
2019,Sitka City,and,Borough,916,1050,1253
2019,Skagway Municipality,964,1139,1357,1962,2065
2019,Southeast Fairbanks,Census,Area,876,1029,1234
2019,Valdez-Cordova Census,Area,793,924,1222,1531
2019,Wrangell City,and,Borough,743,748,989
2019,Yakutat City,and,Borough,834,888,1175
2019,Yukon-Koyukuk Census,Area,554,675,780,1128
2020,Aleutians East,Borough,845,913,1203,1499
2020,Aleutians West,Census,Area,1144,1333,1755
2020,Anchorage Municipality,Metro,935,991,1305,1883
2020,Bethel Census,Area,1234,1483,1688,2104
2020,Bristol Bay,Borough,844,954,1202,1622
2020,Denali Borough,1081,1184,1539,1918,2291
2020,Dillingham Census,Area,952,1154,1393,1893
2020,Fairbanks North,Star,Borough,Metro,863,1006
2020,Haines Borough,742,813,1057,1457,1573
2020,Hoonah-Angoon Census,Area,644,869,989,1332
2020,Juneau City,and,Borough,966,1154,1482
2020,Kenai Peninsula,Borough,896,905,1192,1604
2020,Ketchikan Gateway,Borough,921,1074,1414,1917
2020,Kodiak Island,Borough,1019,1087,1432,2066
2020,Lake and,Peninsula,Borough,637,726,907
2020,Matanuska-Susitna Borough,Metro,741,792,1043,1505
2020,Nome Census,Area,1281,1398,1685,2100
2020,North Slope,Borough,1111,1190,1482,1847
2020,Northwest Arctic,Borough,1205,1213,1412,1906
2020,Petersburg Borough,767,957,1177,1467,1860
2020,Prince of,Wales-Hyder,Census,Area,810,847
2020,Sitka City,and,Borough,950,1085,1293
2020,Skagway Municipality,995,1177,1380,1797,2054
2020,Southeast Fairbanks,Census,Area,911,1102,1297
2020,Valdez-Cordova Census,Area,809,1090,1241,1546
2020,Wrangell City,and,Borough,764,766,1009
2020,Yakutat City,and,Borough,863,933,1229
2020,Yukon-Koyukuk Census,Area,573,717,816,1177
2021,Aleutians East,Borough,783,853,1115,1387
2021,Aleutians West,Census,Area,1052,1210,1595
2021,Anchorage Municipality,Metro,877,926,1220,1746
2021,Bethel Census,Area,1146,1407,1614,2008
2021,Bristol Bay,Borough,760,859,1082,1460
2021,Denali Borough,1020,1111,1453,1807,2171
2021,Dillingham Census,Area,897,1047,1277,1704
2021,Fairbanks North,Star,Borough,Metro,858,987
2021,Haines Borough,694,756,989,1312,1478
2021,Hoonah-Angoon Census,Area,670,860,1015,1314
2021,Juneau City,and,Borough,932,1124,1413
2021,Kenai Peninsula,Borough,814,817,1077,1494
2021,Ketchikan Gateway,Borough,893,1027,1353,1801
2021,Kodiak Island,Borough,969,1115,1469,1860
2021,Lake and,Peninsula,Borough,580,654,826
2021,Matanuska-Susitna Borough,Metro,733,775,1020,1460
2021,Nome Census,Area,1193,1259,1534,1970
2021,North Slope,Borough,1070,1077,1419,1765
2021,Northwest Arctic,Borough,1115,1122,1385,1871
2021,Petersburg Borough,795,862,1132,1408,1781
2021,Prince of,Wales-Hyder,Census,Area,735,771
2021,Sitka City,and,Borough,862,1008,1179
2021,Skagway Municipality,897,1063,1265,1618,1890
2021,Southeast Fairbanks,Census,Area,929,992,1210
2021,Valdez-Cordova Census,Area,740,983,1121,1394
2021,Wrangell City,and,Borough,688,690,910
2021,Yakutat City,and,Borough,817,882,1163
2021,Yukon-Koyukuk Census,Area,553,691,788,1128
